event_time,event_id,event_type,product_id,category_id,brand,price,cum_sum,points_earned,user_id,tier_id,tier_name,user_session,earn_rate
3/2/2022,event233,purchase,5854897,1.49E+18,2,0.32,256.94,0,579751441,,Silver,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.25
6/4/2022,event571,purchase,5848340,1.49E+18,3,1.43,847.11,3,576802932,,Platinum,dcf1aa24-96b9-42c2-be54-ebd1ff1a9bc5,2
3/2/2022,event233,purchase,5711112,1.49E+18,4,4.83,261.77,6,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
6/4/2022,event571,purchase,5907876,1.49E+18,3,1.43,848.54,3,576802932,,Platinum,60cc356c-4a9a-4fe9-972e-3e793157dc13,2
3/2/2022,event233,purchase,5711085,1.49E+18,3,6.03,267.8,8,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
3/2/2022,event233,purchase,5713019,1.49E+18,3,5.24,273.04,7,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
3/2/2022,event233,purchase,5711696,1.49E+18,1,4.83,277.87,6,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
6/4/2022,event571,purchase,5885434,1.49E+18,4,7.22,855.76,14,576802932,,Platinum,b95a296c-b9ba-4ee4-8a52-ea12bc128d11,2
6/4/2022,event571,purchase,5730189,1.49E+18,2,6.35,862.11,13,576802932,,Platinum,ccbfb5c8-f7af-4e55-80d6-84baeb63f03a,2
3/2/2022,event233,purchase,5712483,1.49E+18,3,6.03,283.9,8,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
6/4/2022,event571,purchase,5886696,1.78E+18,2,15.08,877.19,30,576802932,,Platinum,ad25c525-f876-43e9-b727-30c50d88641a,2
6/4/2022,event571,purchase,5841728,1.49E+18,2,1.71,878.9,3,576802932,,Platinum,9277594b-6716-4a1f-91e2-61a00a26364a,2
6/4/2022,event571,purchase,5731458,1.49E+18,2,6.35,885.25,13,576802932,,Platinum,06a2ce92-c03d-483c-8599-595fb3ec63e3,2
6/23/2022,event572,purchase,5731469,1.49E+18,1,6.35,891.6,13,576802932,,Platinum,d3abdd34-6a3e-4ad3-9e63-5e215739a282,2
6/23/2022,event572,purchase,5904279,1.49E+18,3,1.59,893.19,3,576802932,,Platinum,084dc88f-feeb-4e28-a934-546fb8e1f0b6,2
6/23/2022,event572,purchase,5870372,1.49E+18,2,1.75,894.94,4,576802932,,Platinum,793522de-37b0-42dd-86a4-bd360c135305,2
6/23/2022,event572,purchase,5904789,1.49E+18,4,1.59,896.53,3,576802932,,Platinum,958fada6-ee31-43a7-bc6f-fb4c91b2d171,2
3/2/2022,event233,purchase,5753942,1.49E+18,3,9.44,293.34,12,579751441,,Silver,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.25
6/23/2022,event572,purchase,5903940,1.49E+18,3,1.59,898.12,3,576802932,,Platinum,b69477c6-4a2c-4570-86e4-2a76d720b8e5,2
6/23/2022,event572,purchase,5866174,1.49E+18,3,1.75,899.87,4,576802932,,Platinum,5a899435-a82b-4c41-b5e3-e618b19d7d16,2
6/23/2022,event572,purchase,5862268,1.49E+18,1,1.43,901.3,3,576802932,,Platinum,3768ab81-20d4-4865-b16f-cd99158dcc77,2
6/23/2022,event572,purchase,5824248,1.49E+18,3,5.56,906.86,11,576802932,,Platinum,31b96273-0b93-44e8-a4f6-824bd0d658d2,2
6/23/2022,event572,purchase,5832416,1.49E+18,2,0.95,907.81,2,576802932,,Platinum,01dbbcc3-b26b-4bed-bce4-1b506725a351,2
6/23/2022,event572,purchase,5908197,1.49E+18,2,1.43,909.24,3,576802932,,Platinum,d54c0aba-05cb-4a13-a76d-189ef80beab6,2
6/23/2022,event572,purchase,5837618,1.49E+18,4,1.75,910.99,4,576802932,,Platinum,71220b28-e16d-4591-b31c-f1261686af9a,2
3/2/2022,event233,purchase,5753943,1.49E+18,3,9.44,302.78,17,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
6/23/2022,event572,purchase,5908186,1.49E+18,1,1.43,912.42,3,576802932,,Platinum,c898753f-d41a-4efc-99bb-17c8bfe98d30,2
6/23/2022,event572,purchase,5866158,1.49E+18,3,2.06,914.48,4,576802932,,Platinum,2a0f05bc-3e4c-428c-8ccd-d23168298de4,2
6/23/2022,event572,purchase,5908214,1.49E+18,3,1.43,915.91,3,576802932,,Platinum,fe0c4f3d-0754-4d12-b9ea-cfa403e5d500,2
6/23/2022,event572,purchase,5835916,1.49E+18,2,5.54,921.45,11,576802932,,Platinum,cb362ad2-b5b6-4426-ad72-dbd1b18a0754,2
3/2/2022,event233,purchase,5873616,1.49E+18,3,1.51,304.29,3,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
6/23/2022,event572,purchase,5786768,1.49E+18,3,5.54,926.99,11,576802932,,Platinum,b7b1c9ea-76f0-4980-bf16-16f252e67b98,2
7/7/2022,event573,purchase,5817898,1.78E+18,4,24.63,941.97,49,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
7/7/2022,event573,purchase,5817898,1.78E+18,4,24.63,947.47,49,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event573,purchase,5730189,1.49E+18,3,6.35,931.51,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event573,purchase,5692261,1.49E+18,4,6.35,932.32,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/2/2022,event233,purchase,5711106,1.49E+18,2,5.43,309.72,10,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
7/7/2022,event573,purchase,5731077,1.49E+18,4,6.35,938.67,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event573,purchase,5731469,1.49E+18,3,6.35,907.47,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event573,purchase,5731077,1.49E+18,3,6.35,913.82,13,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
7/7/2022,event573,purchase,5775409,1.49E+18,4,6.33,911.01,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event573,purchase,5731076,1.49E+18,1,6.35,915.77,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event573,purchase,5806553,1.49E+18,2,10.63,914.92,21,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
7/7/2022,event573,purchase,5806553,1.49E+18,4,10.63,906.17,21,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event574,purchase,5843372,1.49E+18,1,6.33,912.5,13,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/2/2022,event574,purchase,5775411,1.49E+18,3,6.33,894.24,13,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/2/2022,event574,purchase,5873234,1.49E+18,1,6.33,892.51,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event574,purchase,5731458,1.49E+18,3,6.35,898.86,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/2/2022,event233,purchase,5818467,1.49E+18,4,0.98,310.7,2,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
8/2/2022,event574,purchase,5712790,1.49E+18,3,6.27,905.13,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event574,purchase,5723410,1.49E+18,1,8.76,918.41,18,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/2/2022,event574,purchase,5765145,1.49E+18,2,6.33,907.42,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event574,purchase,5806550,1.49E+18,2,10.63,894.7,21,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/2/2022,event574,purchase,5885434,1.49E+18,3,7.22,897.35,14,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event574,purchase,5817898,1.78E+18,3,24.63,915.8,49,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/2/2022,event574,purchase,5877002,1.49E+18,4,6.33,911.19,13,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/2/2022,event574,purchase,5877002,1.49E+18,2,6.33,877.9,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event574,purchase,5765144,1.49E+18,2,6.33,877.88,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event574,purchase,5723410,1.49E+18,1,8.76,842.54,18,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event574,purchase,5775411,1.49E+18,4,6.33,848.87,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/2/2022,event233,purchase,5790687,1.49E+18,2,3.97,314.67,7,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
8/2/2022,event574,purchase,5775407,1.49E+18,3,6.33,846.64,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event574,purchase,5885434,1.49E+18,2,7.22,841.31,14,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/2/2022,event574,purchase,5775410,1.49E+18,3,6.33,838.33,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event574,purchase,5742926,1.49E+18,2,21.78,845.99,44,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/2/2022,event233,purchase,5713019,1.49E+18,3,5.24,319.91,9,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
8/2/2022,event574,purchase,5843366,1.49E+18,2,6.33,832.1,13,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/2/2022,event575,purchase,5836815,1.78E+18,3,11.9,816.9,24,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/2/2022,event575,purchase,5800018,1.49E+18,2,7.22,824.12,14,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/2/2022,event575,purchase,5775512,1.49E+18,3,6.35,783.34,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/2/2022,event575,purchase,5885435,1.49E+18,1,7.22,778.2,14,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/2/2022,event233,purchase,5711135,1.49E+18,3,6.03,325.94,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/2/2022,event233,purchase,5711167,1.49E+18,1,6.03,331.97,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
10/2/2022,event575,purchase,5843372,1.49E+18,3,6.33,784.53,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/2/2022,event575,purchase,5731458,1.49E+18,3,6.35,756.3,13,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/2/2022,event575,purchase,5813498,1.49E+18,2,11.03,762.25,22,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/2/2022,event575,purchase,5876207,1.49E+18,4,6.33,763.02,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/2/2022,event575,purchase,5846839,1.49E+18,4,6.33,769.35,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/2/2022,event233,purchase,5712493,1.49E+18,2,4.22,336.19,7,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
10/2/2022,event575,purchase,5813498,1.49E+18,2,11.03,775.16,22,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/2/2022,event575,purchase,5894924,1.49E+18,2,6.33,779.9,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/2/2022,event575,purchase,5731469,1.49E+18,4,6.35,783.55,13,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/2/2022,event575,purchase,5775408,1.49E+18,3,6.33,789.88,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/2/2022,event233,purchase,5889482,1.49E+18,1,0.56,336.75,1,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
10/2/2022,event575,purchase,5730190,1.49E+18,3,6.35,749.03,13,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
10/2/2022,event575,purchase,5800025,1.49E+18,4,7.22,726.67,14,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/2/2022,event575,purchase,5806550,1.49E+18,3,10.63,657.3,21,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/2/2022,event575,purchase,5843366,1.49E+18,1,6.33,663.63,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
10/2/2022,event575,purchase,5836815,1.78E+18,2,11.9,648.28,24,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
12/20/2022,event576,purchase,5806548,1.49E+18,1,10.63,658.91,21,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
12/20/2022,event576,purchase,5846830,1.49E+18,1,6.33,628.82,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/2/2022,event233,purchase,5801000,1.49E+18,2,4.89,341.64,9,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
12/20/2022,event576,purchase,5894923,1.49E+18,3,6.33,620.95,13,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
1/5/2022,event2001,registration,,,3,0,0,10,576802932,,Bronze,registration7,0
7/5/2022,event5000,return,5802128,1.49E+18,3,-5.54,921.45,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/5/2022,event5000,return,5683556,1.49E+18,4,-2.52,918.93,-5,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/5/2022,event5000,return,5904751,1.49E+18,1,-1.59,917.34,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event5001,return,5835869,1.49E+18,3,-0.67,941.3,-1,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event5001,return,5802410,1.49E+18,3,-5.54,935.76,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event5001,return,5859327,1.49E+18,2,-2.06,933.7,-4,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event5001,return,5802131,1.49E+18,2,-5.54,928.16,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event5001,return,5901627,1.49E+18,4,-2.38,925.78,-5,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/2/2022,event233,purchase,5900266,1.49E+18,4,9.44,351.08,17,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
7/7/2022,event5001,return,5899363,1.49E+18,3,-1.75,924.03,-4,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event5001,return,5862324,1.49E+18,3,-0.79,923.24,-2,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/7/2022,event5001,return,5762501,1.56E+18,4,-0.4,922.84,-1,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/10/2022,event5002,return,5907854,1.49E+18,4,-1.43,946.04,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5711718,1.49E+18,2,4.22,355.3,7,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
7/10/2022,event5002,return,5849717,1.78E+18,1,-3.97,942.07,-8,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
7/10/2022,event5002,return,5904500,1.49E+18,4,-1.59,940.48,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/10/2022,event5002,return,5817888,1.49E+18,3,-5.56,934.92,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/10/2022,event5002,return,5885379,1.49E+18,2,-1.59,933.33,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/10/2022,event5002,return,5824241,1.49E+18,3,-5.56,927.77,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/10/2022,event5002,return,5835923,1.49E+18,2,-5.54,922.23,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/10/2022,event5002,return,5848332,1.49E+18,1,-1.43,920.8,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5713019,1.49E+18,3,5.24,360.54,9,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
7/10/2022,event5002,return,5906108,1.49E+18,4,-1.27,919.53,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
7/10/2022,event5002,return,5904366,1.49E+18,2,-1.59,917.94,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/17/2022,event5003,return,5813147,1.49E+18,4,-5.54,925.97,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5711103,1.49E+18,4,6.03,366.57,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
7/17/2022,event5003,return,5904288,1.49E+18,4,-1.59,937.08,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
7/17/2022,event5003,return,5809894,1.6E+18,3,-4.76,932.32,-10,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5712789,1.49E+18,2,8.25,374.82,14,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
7/17/2022,event5003,return,5567936,1.49E+18,2,-3,929.32,-6,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/17/2022,event5003,return,5864775,1.49E+18,3,-5.56,923.76,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/17/2022,event5003,return,5809907,1.6E+18,1,-4.86,918.9,-10,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/17/2022,event5003,return,5903797,1.49E+18,1,-1.59,917.31,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/17/2022,event5003,return,5802408,1.49E+18,1,-5.54,911.77,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/17/2022,event5003,return,5802406,1.49E+18,3,-5.54,906.23,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/17/2022,event5003,return,5819251,1.49E+18,4,-4.44,901.79,-9,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/17/2022,event5003,return,5835868,1.49E+18,4,-0.67,901.12,-1,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/24/2022,event5004,return,5694628,1.49E+18,4,-3.65,910.17,-7,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5808174,1.49E+18,3,1.19,376.01,2,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
7/24/2022,event5004,return,5747369,1.49E+18,3,-0.73,909.44,-1,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5712791,1.49E+18,4,9.44,385.45,17,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5889482,1.49E+18,1,0.56,386.01,1,579751441,,Gold,8de492d7-0937-47ae-be2c-a7615aec2b0d,1.75
7/24/2022,event5004,return,5804656,1.49E+18,3,-4.76,904.68,-10,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
3/28/2022,event234,purchase,5906944,1.49E+18,4,4.52,390.53,8,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
7/26/2022,event5005,return,5903723,1.49E+18,3,-1.59,909.42,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/27/2022,event5006,return,5835916,1.49E+18,4,-5.54,910.23,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/27/2022,event5006,return,5762501,1.56E+18,3,-0.4,909.83,-1,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
7/27/2022,event5006,return,5804184,1.49E+18,2,-5.54,904.29,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
7/31/2022,event5007,return,5817892,1.49E+18,2,-5.56,909.36,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
7/31/2022,event5007,return,5864775,1.49E+18,1,-5.56,903.8,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
7/31/2022,event5007,return,5885442,1.49E+18,4,-5.56,898.24,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
7/31/2022,event5007,return,5877191,1.49E+18,3,-1.43,896.81,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
7/31/2022,event5007,return,5885385,1.49E+18,4,-1.27,895.54,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event5008,return,5824590,1.49E+18,3,-5.56,906.94,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event5008,return,5867617,1.49E+18,3,-5.22,901.72,-10,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event5008,return,5904791,1.49E+18,3,-1.59,900.13,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/2/2022,event5008,return,5907857,1.49E+18,2,-1.43,898.7,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/2/2022,event5008,return,5825919,1.49E+18,2,-6.02,892.68,-12,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/2/2022,event5008,return,5903978,1.49E+18,3,-1.59,891.09,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/2/2022,event5008,return,5904366,1.49E+18,4,-1.59,889.5,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
3/28/2022,event234,purchase,5712569,1.49E+18,3,6.03,396.56,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5711137,1.49E+18,1,6.03,402.59,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
3/28/2022,event234,purchase,5712488,1.49E+18,1,6.03,408.62,11,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
8/2/2022,event5008,return,5904736,1.49E+18,1,-1.59,887.91,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/10/2022,event5009,return,5802134,1.49E+18,4,-5.54,888.7,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/10/2022,event5009,return,5683556,1.49E+18,2,-2.52,886.18,-5,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/13/2022,event5010,return,5862268,1.49E+18,3,-1.43,903.7,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/13/2022,event5010,return,5819125,1.49E+18,2,-1.27,902.43,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/16/2022,event5011,return,5837618,1.49E+18,2,-1.75,916.66,-4,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/16/2022,event5011,return,5884258,1.49E+18,3,-1.59,915.07,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/16/2022,event5011,return,5907855,1.49E+18,3,-1.43,913.64,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/16/2022,event5011,return,5907854,1.49E+18,3,-1.43,912.21,-3,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/16/2022,event5011,return,5904288,1.49E+18,4,-1.59,910.62,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/16/2022,event5011,return,5824248,1.49E+18,2,-5.56,905.06,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
3/28/2022,event234,purchase,5712783,1.49E+18,3,8.81,417.43,15,579751441,,Gold,6eb49a90-2ab3-a4d6-9691-36917bbe3e62,1.75
8/16/2022,event5011,return,5877488,1.49E+18,1,-2.38,902.68,-5,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/16/2022,event5011,return,5833326,1.49E+18,2,-1.59,901.09,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/19/2022,event5012,return,5802416,1.49E+18,4,-5.54,901.88,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/19/2022,event5012,return,5887573,1.49E+18,1,-3,898.88,-6,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/19/2022,event5012,return,5833325,1.49E+18,4,-1.59,897.29,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/19/2022,event5012,return,5835868,1.49E+18,1,-0.67,896.62,-1,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/19/2022,event5012,return,5824746,1.49E+18,2,-5.56,891.06,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/19/2022,event5012,return,5845409,1.49E+18,3,-5.56,885.5,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/19/2022,event5012,return,5908214,1.49E+18,4,-1.43,884.07,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/22/2022,event5013,return,5817888,1.49E+18,1,-5.56,889.14,-11,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/22/2022,event5013,return,5835869,1.49E+18,3,-0.67,888.47,-1,576802932,,Platinum,c2e3713b-9c29-4f87-a38c-03889c51dd38,2
8/22/2022,event5013,return,5824552,1.49E+18,3,-5.56,890.13,-11,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
8/22/2022,event5013,return,5903996,1.49E+18,2,-1.59,895.76,-3,576802932,,Platinum,51d85cb0-897f-48d2-918b-ad63965c12dc,2
